sample_id,I1_factor,I2_factor,I3_factor,pattern,n_damaged_members,severity,Fh_total,q_beam,maxUx,maxUy,maxUmag,maxMoment,M_colL_bottom,M_colL_top,M_beam_left,M_beam_right,M_colR_bottom,M_colR_top
114,1,0.98,1,beam_only,1,healthy,15000,-20000,0.000985110218461751,6.02617723719247e-05,0.000986421713958067,549376.003257238,20682.5563066797,28198.027583577,-28198.027583577,7020.05190991573,3139.46801965893,-7020.05190991576
115,1,0.98,1,beam_only,1,healthy,20000,-10000,0.00130940921352149,3.40527335329367e-05,0.00130958575886038,301160.471220696,20267.1216226476,22923.1703224807,-22923.1703224807,-5314.13057573433,11495.5774791372,5314.13057573432
116,1,0.98,1,beam_only,1,healthy,20000,-15000,0.00131063053684974,4.79416224218256e-05,0.00131110830114232,430562.731157382,22460.0076585252,27325.4302591673,-27325.4302591673,-911.870639047731,9302.69144325963,911.870639047713
117,1,0.98,1,beam_only,1,healthy,20000,-20000,0.001311851860178,6.18305113107145e-05,0.0013127771633332,559964.991094069,24652.8936944028,31727.6901958539,-31727.6901958539,3490.38929763887,7109.80540738203,-3490.38929763889
118,1,0.98,1,beam_only,1,healthy,25000,-10000,0.00163615085523774,3.56214724717264e-05,0.00163627228442077,311749.459057526,24237.4590103707,26452.8329347576,-26452.8329347576,-8843.7931880112,15465.9148668603,8843.79318801119
119,1,0.98,1,beam_only,1,healthy,25000,-15000,0.00163737217856599,4.95103613606153e-05,0.00163772147954865,441151.718994213,26430.3450462483,30855.0928714442,-30855.0928714442,-4441.5332513246,13273.0288309827,4441.5332513246
120,1,0.98,1,beam_only,1,healthy,25000,-20000,0.00163859350189424,6.33992502495042e-05,0.0016392879814471,570553.9789309,28623.2310821259,35257.3528081308,-35257.3528081308,-39.2733146380051,11080.1427951051,39.2733146379942
121,1,1,1,none,0,healthy,10000,-10000,0.000654087357624389,3.09188759056833e-05,0.000654551172474869,279904.393938193,12267.2241539821,15769.4523626179,-15769.4523626179,1634.51078704313,3597.83427044306,-1634.51078704313
122,1,1,1,none,0,healthy,10000,-15000,0.000655294457301852,4.48077647945722e-05,0.00065642596322949,409255.384725608,14434.5716248668,20120.4431500332,-20120.4431500332,5985.50157445839,1430.4867995583,-5985.50157445839
123,1,1,1,none,0,healthy,10000,-20000,0.000656501556979315,5.86966536834611e-05,0.00065859059336108,538606.375513023,16601.9190957516,24471.4339374484,-24471.4339374484,10336.4923618737,-736.860671326453,-10336.4923618737
124,1,1,1,none,0,healthy,15000,-10000,0.00097992393675912,3.2489424969636e-05,0.00098019537247107,290505.600119874,16233.4887600884,19303.1877565116,-19303.1877565116,-1899.22460685057,7564.09887654934,1899.22460685057
125,1,1,1,none,0,healthy,15000,-15000,0.000981131036436583,4.63783138585249e-05,0.000981826758712304,419856.590907289,18400.8362309731,23654.1785439269,-23654.1785439269,2451.76618056469,5396.75140566459,-2451.7661805647
126,1,1,1,none,0,healthy,15000,-20000,0.000982338136114046,6.02672027474138e-05,0.000983653046903081,549207.581694704,20568.1837018579,28005.1693313421,-28005.1693313421,6802.75696797996,3229.40393477983,-6802.75696797996
127,1,1,1,none,0,healthy,20000,-10000,0.00130576051589385,3.40599740335888e-05,0.0013059374352902,301106.806301555,20199.7533661947,22836.9231504053,-22836.9231504053,-5432.96000074426,11530.3634826556,5432.96000074426
128,1,1,1,none,0,healthy,20000,-15000,0.00130696761557131,4.79488629224777e-05,0.00130744652238569,430457.79708897,22367.1008370794,27187.9139378206,-27187.9139378206,-1081.969213329,9363.01601177087,1081.969213329
129,1,1,1,none,0,healthy,20000,-20000,0.00130817471524878,6.18377518113666e-05,0.00130910234494974,559808.787876385,24534.4483079642,31538.9047252358,-31538.9047252358,3269.02157408626,7195.66854088612,-3269.02157408626
130,1,1,1,none,0,healthy,25000,-10000,0.00163159709502858,3.56305230975416e-05,0.00163171875255026,311708.012483236,24166.0179723009,26370.658544299,-26370.658544299,-8966.69539463797,15496.6280887619,8966.69539463796
131,1,1,1,none,0,healthy,25000,-15000,0.00163280419470605,4.95194119864304e-05,0.00163315428527941,441059.003270651,26333.3654431857,30721.6493317143,-30721.6493317143,-4615.70460722269,13329.2806178772,4615.70460722269
132,1,1,1,none,0,healthy,25000,-20000,0.00163401129438351,6.34083008753193e-05,0.00163470745648182,570409.994058067,28500.7129140704,35072.6401191295,-35072.6401191295,-264.713819807424,11161.9331469924,264.713819807435
133,1,1,0.995,right_column_only,1,healthy,10000,-10000,0.000654354592981597,3.09216159686305e-05,0.000654818115460838,279920.503339606,12270.8989170157,15773.2314807688,-15773.2314807688,1625.95962193152,3581.82922414689,-1625.95962193152
134,1,1,0.995,right_column_only,1,healthy,10000,-15000,0.000654989260000032,4.4811649388346e-05,0.000656121064171352,409272.890589649,14432.5291822354,20120.468342092,-20120.468342092,5968.04609453515,1415.04857020763,-5968.04609453516
135,1,1,0.995,right_column_only,1,healthy,10000,-20000,0.000655623927018467,5.87016828080614e-05,0.000657715350173743,538625.277839692,16594.1594474551,24467.7052034153,-24467.7052034153,10310.1325671388,-751.732083731622,-10310.1325671388
136,1,1,0.995,right_column_only,1,healthy,15000,-10000,0.00098089722245396,3.24923905332303e-05,0.000981168319198465,290528.367759366,16244.7181103039,19312.61035983,-19312.61035983,-1903.14703970637,7539.5244901596,1903.14703970637
137,1,1,0.995,right_column_only,1,healthy,15000,-15000,0.000981531889472396,4.63824239529458e-05,0.000982227173191258,419880.755009409,18406.3483755236,23659.8472211532,-23659.8472211532,2438.93943289726,5372.74383622034,-2438.93943289728
138,1,1,0.995,right_column_only,1,healthy,15000,-20000,0.000982166556490831,6.02724573726612e-05,0.000983481425042178,549233.142259452,20567.9786407433,28007.0840824765,-28007.0840824764,6781.02590550092,3205.96318228108,-6781.02590550092
139,1,1,0.995,right_column_only,1,healthy,20000,-10000,0.00130743985192632,3.40631650978301e-05,0.00130761649165675,301136.232179127,20218.5373035921,22851.9892388912,-22851.9892388912,-5432.25370134426,11497.2197561723,5432.25370134426
140,1,1,0.995,right_column_only,1,healthy,20000,-15000,0.00130807451894476,4.79531985175456e-05,0.00130855290342124,430488.619429169,22380.1675688118,27199.2261002144,-27199.2261002144,-1090.16722874061,9330.43910223304,1090.16722874061
141,1,1,0.995,right_column_only,1,healthy,20000,-20000,0.00130870918596319,6.1843231937261e-05,0.00130963623092168,559841.006679212,24541.7978340315,31546.4629615376,-31546.4629615377,3251.91924386303,7163.65844829378,-3251.91924386303
142,1,1,0.995,right_column_only,1,healthy,25000,-10000,0.00163398248139869,3.56339396624299e-05,0.00163410391967512,311744.096598887,24192.3564968803,26391.3681179524,-26391.3681179524,-8961.36036298214,15454.915022185,8961.36036298215
143,1,1,0.995,right_column_only,1,healthy,25000,-15000,0.00163461714841712,4.95239730821454e-05,0.00163496675646324,441096.48384893,26353.9867620999,30738.6049792756,-30738.6049792756,-4619.27389037851,13288.1343682457,4619.2738903785
144,1,1,0.995,right_column_only,1,healthy,25000,-20000,0.00163525181543556,6.34140065018608e-05,0.00163594728328067,570448.871098973,28515.6170273196,35085.8418405988,-35085.8418405988,-277.187417774847,11121.3537143065,277.187417774858
145,1,1,0.99,right_column_only,1,healthy,10000,-10000,0.000654622324203096,3.09243577211196e-05,0.000655085554146802,279936.625255115,12274.5794559942,15777.015510077,-15777.015510077,1617.405765039,3565.81079896769,-1617.405765039
146,1,1,0.99,right_column_only,1,healthy,10000,-15000,0.00065468029569662,4.48155384023287e-05,0.000655812404655295,409290.389715332,14430.4481607146,20120.4669048526,-20120.4669048526,5950.54409437323,1399.62902880604,-5950.54409437324
147,1,1,0.99,right_column_only,1,healthy,10000,-20000,0.000654738267190144,5.87067190835379e-05,0.000656832108553573,538644.154175549,16586.3168654349,24463.9182996281,-24463.9182996281,10283.6824237075,-766.552741355603,-10283.6824237075
148,1,1,0.99,right_column_only,1,healthy,15000,-10000,0.00098187551481112,3.24953559004702e-05,0.000982146271893211,290551.173422456,16256.000479271,19322.07187034,-19322.07187034,-1907.02968177574,7514.89796861317,1907.02968177573
149,1,1,0.99,right_column_only,1,healthy,15000,-15000,0.000981933486304644,4.63865365816793e-05,0.000982628331220203,419904.937882673,18411.8691839913,23665.5232651155,-23665.5232651155,2426.1086475585,5348.71619845153,-2426.10864755851
150,1,1,0.99,right_column_only,1,healthy,15000,-20000,0.000981991457798168,6.02777172628885e-05,0.000983306288558504,549258.70234289,20567.7378887117,28008.9746598911,-28008.9746598911,6759.24697689274,3182.53442828989,-6759.24697689274
151,1,1,0.99,right_column_only,1,healthy,20000,-10000,0.00130912870541914,3.40663540798207e-05,0.00130930506496098,301165.721589796,20237.4215025478,22867.1282306029,-22867.1282306029,-5431.46512859047,11463.9851382587,5431.46512859047
152,1,1,0.99,right_column_only,1,healthy,20000,-15000,0.00130918667691267,4.79575347610299e-05,0.00130966453801356,430519.486050013,22393.2902072681,27210.5796253785,-27210.5796253785,-1098.32679925624,9297.80336809701,1098.32679925623
153,1,1,0.99,right_column_only,1,healthy,20000,-20000,0.00130924464840619,6.18487154422391e-05,0.0013101711082936,559873.25051023,24549.1589119885,31554.031020154,-31554.031020154,3234.811530078,7131.62159793537,-3234.811530078
154,1,1,0.99,right_column_only,1,healthy,25000,-10000,0.00163638189602717,3.56373522591714e-05,0.00163650311471382,311780.269757137,24218.8425258246,26412.1845908659,-26412.1845908659,-8955.90057540521,15413.0723079041,8955.9005754052
155,1,1,0.99,right_column_only,1,healthy,25000,-15000,0.00163643986752069,4.95285329403805e-05,0.00163678899206365,441134.034217354,26374.7112305449,30755.6359856414,-30755.6359856414,-4622.76224607097,13246.8905377425,4622.76224607096
156,1,1,0.99,right_column_only,1,healthy,25000,-20000,0.00163649783901422,6.34197136215897e-05,0.0016371926112992,570487.798677571,28530.5799352652,35099.087380417,-35099.087380417,-289.623916736731,11080.7087675809,289.623916736728
157,1,1,0.985,right_column_only,1,healthy,10000,-10000,0.000654890555004862,3.09271011632375e-05,0.000655353492246994,279952.759714133,12278.2658103399,15780.8044795638,-15780.8044795638,1608.8492449949,3549.77895509112,-1608.8492449949
158,1,1,0.985,right_column_only,1,healthy,10000,-15000,0.000654367524306451,4.48194318593192e-05,0.000655499944678643,409307.881906884,14428.3281423366,20120.4385399475,-20120.4385399475,5932.99517301114,1384.22849072694,-5932.99517301114
159,1,1,0.985,right_column_only,1,healthy,10000,-20000,0.00065384449360804,5.87117625554009e-05,0.000655940785094674,538663.004099635,16578.3904743333,24460.0726003313,-24460.0726003313,10257.1411010274,-781.321973637238,-10257.1411010274
160,1,1,0.985,right_column_only,1,healthy,15000,-10000,0.000982858863205704,3.24983210487746e-05,0.000983129279924624,290574.017378448,16267.3363835133,19331.5726589619,-19331.5726589619,-1910.87206052388,7490.21889700086,1910.87206052388
161,1,1,0.985,right_column_only,1,healthy,15000,-15000,0.000982335832507293,4.63906517448563e-05,0.000983030238370491,419929.139571199,18417.3987155099,23671.2067193456,-23671.2067193457,2413.27386749235,5324.66843263668,-2413.27386749236
162,1,1,0.985,right_column_only,1,healthy,15000,-20000,0.000981812801808882,6.0282982440938e-05,0.000983127599276878,549284.26176395,20567.4610475066,28010.8407797294,-28010.8407797294,6737.4197955086,3159.11796827251,-6737.41979550859
163,1,1,0.985,right_column_only,1,healthy,20000,-10000,0.00131082717140655,3.40695409343117e-05,0.00131100325023319,301195.275042763,20256.4069566866,22882.34083836,-22882.34083836,-5430.59336604268,11430.6588389106,5430.59336604267
164,1,1,0.985,right_column_only,1,healthy,20000,-15000,0.00131030414070814,4.79618716303934e-05,0.00131078147738663,430550.397235514,22406.4692886832,27221.9748987438,-27221.9748987438,-1106.44743802643,9265.10837454642,1106.44743802643
165,1,1,0.985,right_column_only,1,healthy,20000,-20000,0.00130978111000972,6.18542023264751e-05,0.00131070698449399,559905.519428265,24556.5316206799,31561.6089591275,-31561.6089591275,3217.69848998981,7099.55791018224,-3217.69848998981
166,1,1,0.985,right_column_only,1,healthy,25000,-10000,0.00163879547960739,3.56407608198488e-05,0.00163891647835726,311816.532707078,24245.4775298599,26433.1090177581,-26433.1090177581,-8950.31467156145,15371.0987808203,8950.31467156145
167,1,1,0.985,right_column_only,1,healthy,25000,-15000,0.00163827244890898,4.95330915159305e-05,0.00163862108896509,441171.654899829,26395.5398618565,30772.7430781419,-30772.7430781419,-4626.16874354521,13205.5483164562,4626.16874354521
168,1,1,0.985,right_column_only,1,healthy,25000,-20000,0.00163774941821057,6.34254222120121e-05,0.00163844349361668,570526.77709258,28545.6021938532,35112.3771385257,-35112.3771385256,-302.022815528966,11039.997852092,302.022815528984
169,1,1,0.98,right_column_only,1,healthy,10000,-10000,0.000655159289151685,3.09298462950495e-05,0.000655621933524439,279968.90674634,12281.958019986,15784.5984186172,-15784.5984186172,1600.29009089448,3533.73365229116,-1600.29009089447
170,1,1,0.98,right_column_only,1,healthy,10000,-15000,0.000654050905195966,4.48233297823965e-05,0.000655183643691718,409325.366965693,14426.1687034062,20120.3829449083,-20120.3829449083,5915.39892412392,1368.84727580935,-5915.39892412392
171,1,1,0.98,right_column_only,1,healthy,10000,-20000,0.000652942521240247,5.87168132697436e-05,0.000655041295255391,538681.827185045,16570.3793868263,24456.1674711994,-24456.1674711994,10230.5077573534,-796.039100672453,-10230.5077573534
172,1,1,0.98,right_column_only,1,healthy,15000,-10000,0.000983847317683247,3.25012859552272e-05,0.000984117393332383,290596.899900157,16278.7263465588,19341.1131016348,-19341.1131016348,-1914.67369688773,7465.48685491855,1914.67369688774
173,1,1,0.98,right_column_only,1,healthy,15000,-15000,0.000982738933727528,4.63947694425742e-05,0.000983432900286659,419953.36011951,18422.937029979,23676.8976279259,-23676.8976279259,2400.43513634171,5300.60047843674,-2400.43513634171
174,1,1,0.98,right_column_only,1,healthy,15000,-20000,0.000981630549771809,6.02882529299213e-05,0.000982945318498953,549309.820338863,20567.1477133992,28012.682154217,-28012.682154217,6715.54396957115,3135.71410195493,-6715.54396957116
175,1,1,0.98,right_column_only,1,healthy,20000,-10000,0.00131253534621481,3.40727256154049e-05,0.00131271114379572,301224.893053975,20275.4946731317,22897.6277846523,-22897.6277846523,-5429.63748466995,11397.2400575459,5429.63748466996
176,1,1,0.98,right_column_only,1,healthy,20000,-15000,0.00131142696225909,4.7966209102752e-05,0.00131190377345918,430581.353273327,22419.7053565518,27233.4123109434,-27233.4123109434,-1114.5286514405,9232.35368106413,1114.5286514405
177,1,1,0.98,right_column_only,1,healthy,20000,-20000,0.00131031857830337,6.1859692590099e-05,0.00131124386704888,559937.81349268,24563.916039972,31569.1968372345,-31569.1968372345,3200.58018178895,7067.46730458232,-3200.58018178894
178,1,1,0.98,right_column_only,1,healthy,25000,-10000,0.00164122337474637,3.56441652755827e-05,0.00164134415321003,311852.886207792,24272.2629997045,26454.1424676698,-26454.1424676698,-8944.60127245216,15328.9932601733,8944.60127245216
179,1,1,0.98,right_column_only,1,healthy,25000,-15000,0.00164011499079065,4.95376487629297e-05,0.00164046314536834,441209.346427145,26416.4736831246,30789.9269939609,-30789.9269939609,-4629.49243922271,13164.1068836915,4629.49243922271
180,1,1,0.98,right_column_only,1,healthy,25000,-20000,0.00163900660683493,6.34311322502767e-05,0.00163969998403145,570565.806646497,28560.6843665448,35125.711520252,-35125.711520252,-314.383605993258,10999.2205072097,314.383605993266
181,0.975,1,1,left_column_only,1,slightly_damaged,10000,-10000,0.000666964326371712,3.09095923588457e-05,0.000667419535340677,279725.543696998,12174.4314158782,15632.3780821918,-15632.3780821918,1539.21246738607,3732.40296931602,-1539.21246738607
182,0.975,1,1,left_column_only,1,slightly_damaged,10000,-15000,0.000671058835857768,4.47927310582965e-05,0.000672164666734652,409005.694448151,14338.6205573669,19938.4046858165,-19938.4046858165,5871.11492348228,1594.08968029879,-5871.11492348228
183,0.975,1,1,left_column_only,1,slightly_damaged,10000,-20000,0.000675153345343824,5.86758697577473e-05,0.000677186454578606,538285.845199304,16502.8096988557,24244.4312894412,-24244.4312894412,10203.0173795785,-544.223608718434,-10203.0173795785
184,0.975,1,1,left_column_only,1,slightly_damaged,15000,-10000,0.000996351980071512,3.24812498388178e-05,0.000996619130749923,290308.164794343,16097.4579823285,19142.540519663,-19142.540519663,-2023.08375501709,7736.91774299126,2023.0837550171
185,0.975,1,1,left_column_only,1,slightly_damaged,15000,-15000,0.00100044648955757,4.63643885382686e-05,0.00100112930301102,419588.315545496,18261.6471238173,23448.5671232877,-23448.5671232877,2308.81870107912,5598.60445397403,-2308.81870107911
186,0.975,1,1,left_column_only,1,slightly_damaged,15000,-20000,0.00100454099904362,6.02475272377193e-05,0.00100582787937301,548868.46629665,20425.836265306,27754.5937269124,-27754.5937269124,6640.72115717532,3460.2911649568,-6640.72115717531
187,0.975,1,1,left_column_only,1,slightly_damaged,20000,-10000,0.00132573963377131,3.40529073187899e-05,0.00132591400189955,300890.785891689,20020.4845487789,22652.7029571342,-22652.7029571342,-5585.37997742027,11741.4325166665,5585.37997742027
188,0.975,1,1,left_column_only,1,slightly_damaged,20000,-15000,0.00132983414325737,4.79360460182407e-05,0.00133030515917301,430170.936642842,22184.6736902676,26958.7295607589,-26958.7295607589,-1253.47752132405,9603.11922764927,1253.47752132407
189,0.975,1,1,left_column_only,1,slightly_damaged,20000,-20000,0.00133392865274342,6.18191847176914e-05,0.00133483907068135,559451.087393995,24348.8628317564,31264.7561643836,-31264.7561643836,3078.42493477215,7464.80593863204,-3078.42493477214
190,0.975,1,1,left_column_only,1,slightly_damaged,25000,-10000,0.00165512728747111,3.5624564798762e-05,0.00165524728730303,311473.406989034,23943.5111152293,26162.8653946054,-26162.8653946054,-9147.67619982344,15745.9472903417,9147.67619982344
191,0.975,1,1,left_column_only,1,slightly_damaged,25000,-15000,0.00165922179695717,4.95077034982128e-05,0.00165956655326971,440753.557740188,26107.700256718,30468.8919982301,-30468.8919982301,-4815.77374372723,13607.6340013245,4815.77374372724
192,0.975,1,1,left_column_only,1,slightly_damaged,25000,-20000,0.00166331630644322,6.33908421976635e-05,0.00166400070893768,570033.708491341,28271.8893982067,34774.9186018548,-34774.9186018548,-483.871287631024,11469.3207123073,483.871287631027
193,0.97,1,1,left_column_only,1,slightly_damaged,10000,-10000,0.000669593456770709,3.0907707212834e-05,0.000670046948935725,279689.113625758,12155.4360641707,15604.431168005,-15604.431168005,1519.74871025192,3759.88147807633,-1519.74871025192
194,0.97,1,1,left_column_only,1,slightly_damaged,10000,-15000,0.00067427850595994,4.47896874979556e-05,0.000675379238823531,408954.923700627,14318.894453484,19901.3299598272,-19901.3299598272,5847.73621902717,1627.51180571601,-5847.73621902717
